"url","abstract","short_abstract","T5","BART","BART-CNN","abs","choice"
"Eduard_VII.","Eduard VII. ( engl. Edward VII., gebürtig Kronprinz Albert Edward; * 9. November 1841 im Buckingham Palace, London; † 6. Mai 1910 ebenda) entstammte dem Haus Sachsen-Coburg und Gotha und war der älteste Sohn Königin Victorias. Eduard war vom 22. Januar 1901 bis zu seinem Tod König des Vereinigten Königreichs von Großbritannien und Irland und Kaiser von Indien. Er war der erste britische Herrscher aus dem Haus Sachsen-Coburg und Gotha, das von seinem Sohn Georg V. zum Haus Windsor umbenannt wurde.","Eduard VII. (englisch Edward VII, gebürtig Kronprinz Albert Edward; * 9. November 1841 im Buckingham Palace, London; † 6. Mai 1910 ebenda) war vom 22. Januar 1901 bis zu seinem Tod König des Vereinigten Königreichs Großbritannien und Irland und Kaiser von Indien. Er war der erste britische Herrscher aus dem Haus Sachsen-Coburg und Gotha (seit 1917 in Großbritannien Haus Windsor genannt) und ältester Sohn Königin Victorias.","Eduard VII. entstammte dem Haus Sachsen-Coburg und gotha und war der älteste Sohn Königin Victorias. er war vom 22. Januar 1901 bis zu seinem Tod König des Vereinigten Königreichs von Großbritannien und Irland und Kaiser von Indien.","Eduard VII. ( engl. Edward VII., gebürtig Kronprinz Albert Edward; * 9. November 1841 im Buckingham Palace, London; † 6. Mai 1910 ebenda) entstammte dem Haus Sachsen-Coburg und Gotha und war der älteste Sohn Königin Victorias. Eduard war vom 22. Januar 1901 bis zu seinem Tod König des Vereinigten Königreichs von Großbritannien und Irland und Kaiser von Indien. Er war der erste britische Herrscher aus dem Haus Sachsen-Coburg und Gotha, das von seinem Sohn Georg V. zum Haus Windsor umbenannt wurde.","Eduard VII. entstammte dem Haus Sachsen-Coburg und Gotha. He was der älteste Sohn Königin Victorias. Eduard war vom 22. Januar 1901 bis zu seinem Tod in 1910. Er war der erste britische Herrscher aus dem Houses Sachsen, Coburg and Gotha, das von seinem Sohn Georg V. zum H","Edward Vii., gebürtig kronprinz albert edward; 9. november 1841 im buckingham palace, london; 6. mai 1910 ebenda. eduard vii. Eduard Vii.","{{T5}}"
"Edward_von_Steinle","Edward Jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward von Steinle (auch Eduard von Steinle; * 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; <unk> 19. September 1886 in Frankfurt am main) war ein österreichischer maler des 19. Jahrhunderts.","Edward Jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward Jakob von Steinle (1810-1886) was a German poet. He was best known for his work in German-speaking Europe. He died in Frankfurt am Main, Germany, in 1886. His son Eduard was also a poet, and wrote in German.","Edward von Steinle was born in Wien, Germany, and died in frankfurt, Germany in 1886. He was the son of Eduard von Steinle, who fought in the Battle of the Bulge and fought against Napoleon in the Napoleonic Wars.","{{short_abstract}}"
"Edward_von_Steinle","Edward Jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward von Steinle (auch Eduard von Steinle; * 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; <unk> 19. September 1886 in Frankfurt am main) war ein österreichischer maler des 19. Jahrhunderts.","Edward Jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward Jakob von Steinle (1810-1886) was a German poet. He was best known for his work in German-speaking Europe. He died in Frankfurt am Main, Germany, in 1886. His son Eduard was also a poet, and wrote in German.","Edward von Steinle was born in Wien, Germany, and died in frankfurt, Germany in 1886. He was the son of Eduard von Steinle, who fought in the Battle of the Bulge and fought against Napoleon in the Napoleonic Wars.","{{T5}}"
"Edward_von_Steinle","Edward Jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward von Steinle (auch Eduard von Steinle; * 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; <unk> 19. September 1886 in Frankfurt am main) war ein österreichischer maler des 19. Jahrhunderts.","Edward Jakob von Steinle, auch Eduard von Steinle, (* 2. Juli 1810 in Wien; † 19. September 1886 in Frankfurt am Main) war ein österreichischer Maler des 19. Jahrhunderts.","Edward Jakob von Steinle (1810-1886) was a German poet. He was best known for his work in German-speaking Europe. He died in Frankfurt am Main, Germany, in 1886. His son Eduard was also a poet, and wrote in German.","Edward von Steinle was born in Wien, Germany, and died in frankfurt, Germany in 1886. He was the son of Eduard von Steinle, who fought in the Battle of the Bulge and fought against Napoleon in the Napoleonic Wars.","{{T5}}"
"Elfenland","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll. 2008 erschien zum 10-jährigen Jubiläum eine Jubiläumsedition mit einer Spielbox aus Metall statt aus Pappe und mit geänderten Motiven.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. moon entwickelt und von Doris Matthäus illustriert wurde. Es basiert auf dem von moon im Eigenverlag white wind herausgegebenen komplexen „Elfenroads“.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH.","""elfenland"" is a brettspiel für zwei bis sechs spieler, das von alan r. moon entwickelt and von doris matthäus illustriert wurde. ""elfenroads"" basiert auf dem von moon im eigenverlag white wind herausgegebenen komplexen ‘elfenroad’.","{{T5}}"
"Elfenland","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll. 2008 erschien zum 10-jährigen Jubiläum eine Jubiläumsedition mit einer Spielbox aus Metall statt aus Pappe und mit geänderten Motiven.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. moon entwickelt und von Doris Matthäus illustriert wurde. Es basiert auf dem von moon im Eigenverlag white wind herausgegebenen komplexen „Elfenroads“.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH.","""elfenland"" is a brettspiel für zwei bis sechs spieler, das von alan r. moon entwickelt and von doris matthäus illustriert wurde. ""elfenroads"" basiert auf dem von moon im eigenverlag white wind herausgegebenen komplexen ‘elfenroad’.","{{T5}}"
"Elfenland","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll. 2008 erschien zum 10-jährigen Jubiläum eine Jubiläumsedition mit einer Spielbox aus Metall statt aus Pappe und mit geänderten Motiven.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. moon entwickelt und von Doris Matthäus illustriert wurde. Es basiert auf dem von moon im Eigenverlag white wind herausgegebenen komplexen „Elfenroads“.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH und wurde zum Spiel des Jahres 1998 gekürt. Das Spiel basiert auf dem von Moon im Eigenverlag White Wind herausgegebenen komplexen „Elfenroads“. So existiert die Erweiterung „Elfengold“, die das Spiel wieder zu „Elfenroads“ aufwerten soll.","Elfenland ist ein Brettspiel für zwei bis sechs Spieler, das von Alan R. Moon entwickelt und von Doris Matthäus illustriert wurde. Es erscheint bei der Amigo Spiel + Freizeit GmbH.","""elfenland"" is a brettspiel für zwei bis sechs spieler, das von alan r. moon entwickelt and von doris matthäus illustriert wurde. ""elfenroads"" basiert auf dem von moon im eigenverlag white wind herausgegebenen komplexen ‘elfenroad’.","{{T5}}"
"Emilia-Romagna","Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013).","Die Emilia-Romagna ist eine Region in Norditalien mit 4.467.118 Einwohnern (Stand 31. Dezember 2019).","Emilia-romagna ist eine norditalienische Region mit 4.446.354 Einwohnern (Stand 31. Dezember 2013) emilia-romagna ist eine der wichtigsten Industrieregionen der italienischen Industrie.","Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013).","<s>Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013) Die Emilia and Romagna sind eine regionierende Ressorte in Nord Italy.","Emilia-romagna is a region in norditalien with 4.446.354 einwohnern (stand 31. dezember 2013) The Emilia-Romagna region is home to the city of Emilia, one of Italy's most populous cities.","{{short_abstract}}"
"Emilia-Romagna","Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013).","Die Emilia-Romagna ist eine Region in Norditalien mit 4.467.118 Einwohnern (Stand 31. Dezember 2019).","Emilia-romagna ist eine norditalienische Region mit 4.446.354 Einwohnern (Stand 31. Dezember 2013) emilia-romagna ist eine der wichtigsten Industrieregionen der italienischen Industrie.","Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013).","<s>Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013) Die Emilia and Romagna sind eine regionierende Ressorte in Nord Italy.","Emilia-romagna is a region in norditalien with 4.446.354 einwohnern (stand 31. dezember 2013) The Emilia-Romagna region is home to the city of Emilia, one of Italy's most populous cities.","{{BART}}"
"Emilia-Romagna","Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013).","Die Emilia-Romagna ist eine Region in Norditalien mit 4.467.118 Einwohnern (Stand 31. Dezember 2019).","Emilia-romagna ist eine norditalienische Region mit 4.446.354 Einwohnern (Stand 31. Dezember 2013) emilia-romagna ist eine der wichtigsten Industrieregionen der italienischen Industrie.","Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013).","<s>Die Emilia-Romagna ist eine Region in Norditalien mit 4.446.354 Einwohnern (Stand 31. Dezember 2013) Die Emilia and Romagna sind eine regionierende Ressorte in Nord Italy.","Emilia-romagna is a region in norditalien with 4.446.354 einwohnern (stand 31. dezember 2013) The Emilia-Romagna region is home to the city of Emilia, one of Italy's most populous cities.","{{BART}}"
"Empirismus","Der Ausdruck Empirismus ( griechisch εμπειρισμός, von der Empirie, bzw. lateinisch empiricus, der Erfahrung folgend‘) wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente). In erkenntnistheoretischen und philosophiegeschichtlichen Darstellungen werden empiristische Positionen oftmals als Gegenentwurf zu Positionen beschrieben, die dann unter der Bezeichnung „ Rationalismus“ zusammengefasst werden und welche die Auffassung teilen, dass Weltwissen auch aus reinem Denken ohne vorausgehende Einzelwahrnehmung möglich ist oder dies sogar die primäre oder ausschließliche Erkenntnisquelle ausmacht. Gemäß Wissenschaftskonzepten, wie sie vor allem seit der frühen Neuzeit verbreitet sind, lassen sich insbesondere die erfahrungswissenschaftlichen Erkenntnisse auf Beobachtung und Experiment zurückführen, so dass ein solches Wissenschaftsverständnis mit empiristischen Vorstellungen der Erkenntnis konvergierte. Die wichtigsten klassischen Entwürfe des Empirismus werden bestimmten Vertretern des 17. Jahrhunderts, vor allem des Britischen Empirismus, zugeschrieben. Im 20. Jahrhundert wurden von Vertretern des Logischen Empirismus verschiedene wissenschafts-, erkenntnistheoretische und methodologische Ausarbeitungen in Anknüpfung oder auch teilweiser Übereinstimmung mit den Ideen dieser Klassiker vorgelegt. Eine jüngere Variante wissenschaftstheoretischer Konzeptionen in Fortführung einiger empiristischer Grundideen ist der Konstruktive Empirismus.","Der Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Ansätze für Theorien verwendet, denen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (einschließlich der Verwendung wissenschaftlicher Instrumente).","Der Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente).","Der Ausdruck Empirismus ( griechisch εμπειρισμός, von der Empirie, bzw. lateinisch empiricus, der Erfahrung folgend‘) wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente). In erkenntnistheoretischen und philosophiegeschichtlichen Darstellungen werden empiristische Positionen oftmals als Gegenentwurf zu Positionen beschrieben, die dann unter der Bezeichnung „ Rationalismus“ zusammengefasst werden und welche die Auffassung teilen, dass Weltwissen auch aus reinem Denken ohne vorausgehende Einzelwahrnehmung möglich ist oder dies sogar die primäre oder ausschließliche Erkenntnisquelle ausmacht. Gemäß Wissenschaftskonzepten, wie sie vor","Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht. Wissenschaftskonzepten, wie sie vor allem seit der frühen Neuzeit verbreitet sind, lassen sich insbesondere die erfahrungswissensch","Empirismus is the concept of ""rationalismus"" that is, weltwissen auch aus reinem denken ohne vorausgehende einzelwahrnehmung möglich. Empirismus bestimmten vertretern des 17. jahrhunderts, vor allem des britischen empirismus.","{{short_abstract}}"
"Empirismus","Der Ausdruck Empirismus ( griechisch εμπειρισμός, von der Empirie, bzw. lateinisch empiricus, der Erfahrung folgend‘) wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente). In erkenntnistheoretischen und philosophiegeschichtlichen Darstellungen werden empiristische Positionen oftmals als Gegenentwurf zu Positionen beschrieben, die dann unter der Bezeichnung „ Rationalismus“ zusammengefasst werden und welche die Auffassung teilen, dass Weltwissen auch aus reinem Denken ohne vorausgehende Einzelwahrnehmung möglich ist oder dies sogar die primäre oder ausschließliche Erkenntnisquelle ausmacht. Gemäß Wissenschaftskonzepten, wie sie vor allem seit der frühen Neuzeit verbreitet sind, lassen sich insbesondere die erfahrungswissenschaftlichen Erkenntnisse auf Beobachtung und Experiment zurückführen, so dass ein solches Wissenschaftsverständnis mit empiristischen Vorstellungen der Erkenntnis konvergierte. Die wichtigsten klassischen Entwürfe des Empirismus werden bestimmten Vertretern des 17. Jahrhunderts, vor allem des Britischen Empirismus, zugeschrieben. Im 20. Jahrhundert wurden von Vertretern des Logischen Empirismus verschiedene wissenschafts-, erkenntnistheoretische und methodologische Ausarbeitungen in Anknüpfung oder auch teilweiser Übereinstimmung mit den Ideen dieser Klassiker vorgelegt. Eine jüngere Variante wissenschaftstheoretischer Konzeptionen in Fortführung einiger empiristischer Grundideen ist der Konstruktive Empirismus.","Der Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Ansätze für Theorien verwendet, denen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (einschließlich der Verwendung wissenschaftlicher Instrumente).","Der Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente).","Der Ausdruck Empirismus ( griechisch εμπειρισμός, von der Empirie, bzw. lateinisch empiricus, der Erfahrung folgend‘) wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente). In erkenntnistheoretischen und philosophiegeschichtlichen Darstellungen werden empiristische Positionen oftmals als Gegenentwurf zu Positionen beschrieben, die dann unter der Bezeichnung „ Rationalismus“ zusammengefasst werden und welche die Auffassung teilen, dass Weltwissen auch aus reinem Denken ohne vorausgehende Einzelwahrnehmung möglich ist oder dies sogar die primäre oder ausschließliche Erkenntnisquelle ausmacht. Gemäß Wissenschaftskonzepten, wie sie vor","Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht. Wissenschaftskonzepten, wie sie vor allem seit der frühen Neuzeit verbreitet sind, lassen sich insbesondere die erfahrungswissensch","Empirismus is the concept of ""rationalismus"" that is, weltwissen auch aus reinem denken ohne vorausgehende einzelwahrnehmung möglich. Empirismus bestimmten vertretern des 17. jahrhunderts, vor allem des britischen empirismus.","{{short_abstract}}"
"Empirismus","Der Ausdruck Empirismus ( griechisch εμπειρισμός, von der Empirie, bzw. lateinisch empiricus, der Erfahrung folgend‘) wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente). In erkenntnistheoretischen und philosophiegeschichtlichen Darstellungen werden empiristische Positionen oftmals als Gegenentwurf zu Positionen beschrieben, die dann unter der Bezeichnung „ Rationalismus“ zusammengefasst werden und welche die Auffassung teilen, dass Weltwissen auch aus reinem Denken ohne vorausgehende Einzelwahrnehmung möglich ist oder dies sogar die primäre oder ausschließliche Erkenntnisquelle ausmacht. Gemäß Wissenschaftskonzepten, wie sie vor allem seit der frühen Neuzeit verbreitet sind, lassen sich insbesondere die erfahrungswissenschaftlichen Erkenntnisse auf Beobachtung und Experiment zurückführen, so dass ein solches Wissenschaftsverständnis mit empiristischen Vorstellungen der Erkenntnis konvergierte. Die wichtigsten klassischen Entwürfe des Empirismus werden bestimmten Vertretern des 17. Jahrhunderts, vor allem des Britischen Empirismus, zugeschrieben. Im 20. Jahrhundert wurden von Vertretern des Logischen Empirismus verschiedene wissenschafts-, erkenntnistheoretische und methodologische Ausarbeitungen in Anknüpfung oder auch teilweiser Übereinstimmung mit den Ideen dieser Klassiker vorgelegt. Eine jüngere Variante wissenschaftstheoretischer Konzeptionen in Fortführung einiger empiristischer Grundideen ist der Konstruktive Empirismus.","Der Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Ansätze für Theorien verwendet, denen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (einschließlich der Verwendung wissenschaftlicher Instrumente).","Der Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente).","Der Ausdruck Empirismus ( griechisch εμπειρισμός, von der Empirie, bzw. lateinisch empiricus, der Erfahrung folgend‘) wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht, welchen zufolge Wissen, verstanden als gerechtfertigte wahre Erkenntnis, zuerst oder ausschließlich auf Sinneserfahrung beruht (inklusive der Verwendung wissenschaftlicher Instrumente). In erkenntnistheoretischen und philosophiegeschichtlichen Darstellungen werden empiristische Positionen oftmals als Gegenentwurf zu Positionen beschrieben, die dann unter der Bezeichnung „ Rationalismus“ zusammengefasst werden und welche die Auffassung teilen, dass Weltwissen auch aus reinem Denken ohne vorausgehende Einzelwahrnehmung möglich ist oder dies sogar die primäre oder ausschließliche Erkenntnisquelle ausmacht. Gemäß Wissenschaftskonzepten, wie sie vor","Ausdruck Empirismus wird bei Klassifikationen erkenntnistheoretischer Theorieansätze für Theorien gebraucht. Wissenschaftskonzepten, wie sie vor allem seit der frühen Neuzeit verbreitet sind, lassen sich insbesondere die erfahrungswissensch","Empirismus is the concept of ""rationalismus"" that is, weltwissen auch aus reinem denken ohne vorausgehende einzelwahrnehmung möglich. Empirismus bestimmten vertretern des 17. jahrhunderts, vor allem des britischen empirismus.","{{T5}}"
"Erster_Golfkrieg","Der Erste Golfkrieg war ein Krieg zwischen dem Iran und dem Irak, der vom 22. September 1980 bis zum 20. August 1988 andauerte (auch Iran-Irak-Krieg oder Irak-Iran-Krieg; im Unterschied zum Irak-Kuwait-Krieg, dem Zweiten Golfkrieg).Er endete ohne einen Sieger durch einen Waffenstillstand und mit hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten.","Der Erste Golfkrieg war ein Krieg zwischen dem Irak und Iran, der vom 22. September 1980 bis zum 20. August 1988 andauerte (auch Iran-Irak-Krieg oder Irak-Iran-Krieg im Unterschied zum Irak-Kuwait-Krieg, dem Zweiten Golfkrieg). Er endete nach hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten ohne Sieger durch einen Waffenstillstand.","Der erste golfkrieg war ein Krieg zwischen dem Iran und dem irak, der vom 22. September 1980 bis zum 20. august 1988 andauerte (auch Iran-irak-krieg oder Irak-iran-krieg; im Unterschied zum irak-kuwait-krieg, dem Zweiten golfkrieg).","Der Erste Golfkrieg war ein Krieg zwischen dem Iran und dem Irak, der vom 22. September 1980 bis zum 20. August 1988 andauerte (auch Iran-Irak-Krieg oder Irak-Iran-Krieg; im Unterschied zum Irak-Kuwait-Krieg, dem Zweiten Golfkrieg).Er endete ohne einen Sieger durch einen Waffenstillstand und mit hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten.","Er endete ohne einen Sieger durch einen Waffenstillstand und mit hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten. Der Erste Golfkrieg war ein Krieg zwischen dem Iran und dem Irak.","The ""Erster Golfkrieg"" was a war between the Islamic Republic of Iran and the Islamic regime in the 1980s and early 1990s. The first golfkrieg lasted from September 1980 to August 1988 and ended without a victory for either side. The second was the irak-kuwait-krieg, which ended in 1988 and lasted from August 1988 to September 1989.","{{short_abstract}}"
"Erster_Golfkrieg","Der Erste Golfkrieg war ein Krieg zwischen dem Iran und dem Irak, der vom 22. September 1980 bis zum 20. August 1988 andauerte (auch Iran-Irak-Krieg oder Irak-Iran-Krieg; im Unterschied zum Irak-Kuwait-Krieg, dem Zweiten Golfkrieg).Er endete ohne einen Sieger durch einen Waffenstillstand und mit hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten.","Der Erste Golfkrieg war ein Krieg zwischen dem Irak und Iran, der vom 22. September 1980 bis zum 20. August 1988 andauerte (auch Iran-Irak-Krieg oder Irak-Iran-Krieg im Unterschied zum Irak-Kuwait-Krieg, dem Zweiten Golfkrieg). Er endete nach hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten ohne Sieger durch einen Waffenstillstand.","Der erste golfkrieg war ein Krieg zwischen dem Iran und dem irak, der vom 22. September 1980 bis zum 20. august 1988 andauerte (auch Iran-irak-krieg oder Irak-iran-krieg; im Unterschied zum irak-kuwait-krieg, dem Zweiten golfkrieg).","Der Erste Golfkrieg war ein Krieg zwischen dem Iran und dem Irak, der vom 22. September 1980 bis zum 20. August 1988 andauerte (auch Iran-Irak-Krieg oder Irak-Iran-Krieg; im Unterschied zum Irak-Kuwait-Krieg, dem Zweiten Golfkrieg).Er endete ohne einen Sieger durch einen Waffenstillstand und mit hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten.","Er endete ohne einen Sieger durch einen Waffenstillstand und mit hohen menschlichen und wirtschaftlichen Verlusten auf beiden Seiten. Der Erste Golfkrieg war ein Krieg zwischen dem Iran und dem Irak.","The ""Erster Golfkrieg"" was a war between the Islamic Republic of Iran and the Islamic regime in the 1980s and early 1990s. The first golfkrieg lasted from September 1980 to August 1988 and ended without a victory for either side. The second was the irak-kuwait-krieg, which ended in 1988 and lasted from August 1988 to September 1989.","{{short_abstract}}"
