"url","abstract","short_abstract","T5","BART","BART-CNN","abs","choice"
"2004_FH","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en Socorro ( Nuevo México), Estados Unidos. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra. El 18 de marzo de 2004, a las 22 h04 m48 s, se acercó a 0,0003282 unidades astronómicas, o lo que es igual a 49 112,98 km de distancia. Tiene un tamaño de 20 a 30 m y un periodo de revolución de 0,74 años (unos 270 días). Su órbita fue sensiblemente modificada por la atracción terrestre.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en Socorro (Nuevo México), Estados Unidos. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra. El 18 de marzo de 2004, a las 22h04m48s, se acercó a 0,0003282 unidades astronómicas, o lo que es igual a 49 112,98 km de distancia. Tiene un tamaño de 20 a 30 m y un periodo de revolución de 0,74 años (unos 270 días). Su órbita fue sensiblemente modificada por la atracción terrestre.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en socorro ( nuevo méxico), estados unidos.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en Socorro ( Nuevo México), Estados Unidos. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra. Tiene un tamaño de 20 a 30 m and un periodo de revolución de 0,74 a years (unos 270 días)","2004 Fh is the nombre provisional of un asteroide descubierto. 2004 FH is the most distant object that has ever been seen from the Earth, at a distance of 49 112,98 km from the planet's surface. It was discovered on March 18, 2004, by the team at the Lincoln laboratory in New Mexico.","{{short_abstract}}"
"2004_FH","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en Socorro ( Nuevo México), Estados Unidos. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra. El 18 de marzo de 2004, a las 22 h04 m48 s, se acercó a 0,0003282 unidades astronómicas, o lo que es igual a 49 112,98 km de distancia. Tiene un tamaño de 20 a 30 m y un periodo de revolución de 0,74 años (unos 270 días). Su órbita fue sensiblemente modificada por la atracción terrestre.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en Socorro (Nuevo México), Estados Unidos. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra. El 18 de marzo de 2004, a las 22h04m48s, se acercó a 0,0003282 unidades astronómicas, o lo que es igual a 49 112,98 km de distancia. Tiene un tamaño de 20 a 30 m y un periodo de revolución de 0,74 años (unos 270 días). Su órbita fue sensiblemente modificada por la atracción terrestre.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en socorro ( nuevo méxico), estados unidos.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004 por el equipo del LINEAR, en el Lincoln Laboratory ETS, en Socorro ( Nuevo México), Estados Unidos. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra.","2004 FH es el nombre provisional de un asteroide descubierto el 16,34557 TUC de marzo de 2004. Es el objeto celeste de grandes dimensiones que más se ha acercado a la Tierra. Tiene un tamaño de 20 a 30 m and un periodo de revolución de 0,74 a years (unos 270 días)","2004 Fh is the nombre provisional of un asteroide descubierto. 2004 FH is the most distant object that has ever been seen from the Earth, at a distance of 49 112,98 km from the planet's surface. It was discovered on March 18, 2004, by the team at the Lincoln laboratory in New Mexico.","{{short_abstract}}"
"26_de_abril","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano y el 117.º en los años bisiestos. Quedan 249 días para finalizar el año.","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano y el 117.º en los años bisiestos. Quedan un total de 249 días para finalizar el año.","26 de abril es el 116.o (centésimo decimosexto) d<unk>a del a<unk>o en el calendario gregiano y el 117.o en los a<unk>os bisiestos. quedan 249 d<unk>as para finalizar el a<unk>o.","El 26 de abril es el 116.o (centésimo decimosexto) día del año en el calendario gregoriano y el 117.o en los años bisiestos. Quedan 249 días para finalizar el año.","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano. Quedan 249 días para finalizar el año. El 26 of abril is el 117.º en los años bisiestos.","26 de abril is el 116.º (centésimo decimosexto) día del año en el calendario g Coordinatoriano y el 117.º en los años bisiestos. El 26 de Abril is the 116th day of the year.","{{short_abstract}}"
"26_de_abril","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano y el 117.º en los años bisiestos. Quedan 249 días para finalizar el año.","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano y el 117.º en los años bisiestos. Quedan un total de 249 días para finalizar el año.","26 de abril es el 116.o (centésimo decimosexto) d<unk>a del a<unk>o en el calendario gregiano y el 117.o en los a<unk>os bisiestos. quedan 249 d<unk>as para finalizar el a<unk>o.","El 26 de abril es el 116.o (centésimo decimosexto) día del año en el calendario gregoriano y el 117.o en los años bisiestos. Quedan 249 días para finalizar el año.","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano. Quedan 249 días para finalizar el año. El 26 of abril is el 117.º en los años bisiestos.","26 de abril is el 116.º (centésimo decimosexto) día del año en el calendario g Coordinatoriano y el 117.º en los años bisiestos. El 26 de Abril is the 116th day of the year.","{{short_abstract}}"
"26_de_abril","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano y el 117.º en los años bisiestos. Quedan 249 días para finalizar el año.","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano y el 117.º en los años bisiestos. Quedan un total de 249 días para finalizar el año.","26 de abril es el 116.o (centésimo decimosexto) d<unk>a del a<unk>o en el calendario gregiano y el 117.o en los a<unk>os bisiestos. quedan 249 d<unk>as para finalizar el a<unk>o.","El 26 de abril es el 116.o (centésimo decimosexto) día del año en el calendario gregoriano y el 117.o en los años bisiestos. Quedan 249 días para finalizar el año.","El 26 de abril es el 116.º (centésimo decimosexto) día del año en el calendario gregoriano. Quedan 249 días para finalizar el año. El 26 of abril is el 117.º en los años bisiestos.","26 de abril is el 116.º (centésimo decimosexto) día del año en el calendario g Coordinatoriano y el 117.º en los años bisiestos. El 26 de Abril is the 116th day of the year.","{{short_abstract}}"
"589","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 fue un a<unk>o com<unk>n comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","Año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. 589 (DLXXXIX) fue un a year comús comenzada en sospechosos.","The year 2009 began on January 1, 2009, and ended on December 31, 2009. In 2009, the year was marked with a series of high-profile incidents, including the murder of journalist Eduardo Vargas. The year 2009 was marked by the death of Vargas' longtime friend and partner Eduardo Sosa, who was killed in a car accident.","{{short_abstract}}"
"589","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 fue un a<unk>o com<unk>n comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","Año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. 589 (DLXXXIX) fue un a year comús comenzada en sospechosos.","The year 2009 began on January 1, 2009, and ended on December 31, 2009. In 2009, the year was marked with a series of high-profile incidents, including the murder of journalist Eduardo Vargas. The year 2009 was marked by the death of Vargas' longtime friend and partner Eduardo Sosa, who was killed in a car accident.","{{short_abstract}}"
"589","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 fue un a<unk>o com<unk>n comenzado en sábado del calendario juliano, en vigor en aquella fecha.","589 (DLXXXIX) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","Año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. 589 (DLXXXIX) fue un a year comús comenzada en sospechosos.","The year 2009 began on January 1, 2009, and ended on December 31, 2009. In 2009, the year was marked with a series of high-profile incidents, including the murder of journalist Eduardo Vargas. The year 2009 was marked by the death of Vargas' longtime friend and partner Eduardo Sosa, who was killed in a car accident.","{{BART}}"
"651","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un a<unk>o com<unk>n comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","Año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. 651 (DCLI) fue un a year comús comenzada en sospechosos de julio.","DCLR: 651.651.651 (dCLR) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. DCLR.651 was the year's first anniversay.","{{short_abstract}}"
"651","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un a<unk>o com<unk>n comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","Año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. 651 (DCLI) fue un a year comús comenzada en sospechosos de julio.","DCLR: 651.651.651 (dCLR) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. DCLR.651 was the year's first anniversay.","{{short_abstract}}"
"651","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un a<unk>o com<unk>n comenzado en sábado del calendario juliano, en vigor en aquella fecha.","651 (DCLI) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha.","Año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. 651 (DCLI) fue un a year comús comenzada en sospechosos de julio.","DCLR: 651.651.651 (dCLR) fue un año común comenzado en sábado del calendario juliano, en vigor en aquella fecha. DCLR.651 was the year's first anniversay.","{{short_abstract}}"
"69","El año 69 ( LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Vinio"" o, menos comúnmente, como el 822 Ab urbe condita, siendo su denominación como 69 posterior, de la Edad Media.","El año 69 (LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano, era conocido como el Año del consulado de Augusto y Vinio (o menos frecuentemente, año 822 Ab urbe condita). La denominación 69 para este año ha sido usado desde principios del período medieval, cuando el Anno Domini se convirtió en el método prevalente en Europa para nombrar a los años.","el a<unk>o 69 ( LXIX) fue un a<unk>o com<unk>n comenzado en domingo del calendario juliano, en vigor en aquella fecha. en el Imperio romano el a<unk>o fue nombrado como ""el del consulado de Aug","El año 69 ( LXIX) fue un año común comen<s> En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Vinio"" o, menos comúnmente, como el 822 Ab urbe condita, siendo su denominación como 69 posterior, de la Edad Media.","El año 69 ( LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto and Vinio""","El año 69 ( lxix) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. El año fue nombrado como ""el del consulado de augusto y vinio"" or ""el 822 ab urbe condita""","{{short_abstract}}"
"69","El año 69 ( LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Vinio"" o, menos comúnmente, como el 822 Ab urbe condita, siendo su denominación como 69 posterior, de la Edad Media.","El año 69 (LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano, era conocido como el Año del consulado de Augusto y Vinio (o menos frecuentemente, año 822 Ab urbe condita). La denominación 69 para este año ha sido usado desde principios del período medieval, cuando el Anno Domini se convirtió en el método prevalente en Europa para nombrar a los años.","el a<unk>o 69 ( LXIX) fue un a<unk>o com<unk>n comenzado en domingo del calendario juliano, en vigor en aquella fecha. en el Imperio romano el a<unk>o fue nombrado como ""el del consulado de Aug","El año 69 ( LXIX) fue un año común comen<s> En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Vinio"" o, menos comúnmente, como el 822 Ab urbe condita, siendo su denominación como 69 posterior, de la Edad Media.","El año 69 ( LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto and Vinio""","El año 69 ( lxix) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. El año fue nombrado como ""el del consulado de augusto y vinio"" or ""el 822 ab urbe condita""","{{short_abstract}}"
"69","El año 69 ( LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Vinio"" o, menos comúnmente, como el 822 Ab urbe condita, siendo su denominación como 69 posterior, de la Edad Media.","El año 69 (LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano, era conocido como el Año del consulado de Augusto y Vinio (o menos frecuentemente, año 822 Ab urbe condita). La denominación 69 para este año ha sido usado desde principios del período medieval, cuando el Anno Domini se convirtió en el método prevalente en Europa para nombrar a los años.","el a<unk>o 69 ( LXIX) fue un a<unk>o com<unk>n comenzado en domingo del calendario juliano, en vigor en aquella fecha. en el Imperio romano el a<unk>o fue nombrado como ""el del consulado de Aug","El año 69 ( LXIX) fue un año común comen<s> En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Vinio"" o, menos comúnmente, como el 822 Ab urbe condita, siendo su denominación como 69 posterior, de la Edad Media.","El año 69 ( LXIX) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto and Vinio""","El año 69 ( lxix) fue un año común comenzado en domingo del calendario juliano, en vigor en aquella fecha. El año fue nombrado como ""el del consulado de augusto y vinio"" or ""el 822 ab urbe condita""","{{BART-CNN}}"
"88","El año 88 ( LXXXVIII) fue un año bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Rufo"" o, menos comúnmente, como el 841 Ab urbe condita, siendo su denominación como 88 posterior, de la Edad Media.","El año 88 (LXXXVIII) fue un año bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. En el Imperio romano, era conocido como el Año del consulado de Augusto y Rufo (o menos frecuentemente, año 841 Ab urbe condita). La denominación 88 para este año ha sido usado desde principios del período medieval, cuando el Anno Domini se convirtió en el método prevalente en Europa para nombrar a los años.","el a<unk>o 88 ( LXXXVIII) fue un a<unk>o bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. en el Imperio romano el a<unk>o fue nombrado como ""el del consulad","El año 88 ( LXXXVIII) fue un año bisiesto comen (LXXXVIII) del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Rufo"" o, menos comúnmente, como el 841 Ab urbe condita, siendo su denominación como 88 posterior, de la Edad Media.","El año 88 (LXXXVIII) fue un año bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto and Rufo""","El año 88 ( lxxxviii) fue un año bisiesto comenzado en martes del calendario juliano. El año fue nombrado como ""el del consulado de augusto y rufo"" or ""el 841 ab urbe condita"" El year was also known as ""el 88 posterior""","{{short_abstract}}"
"88","El año 88 ( LXXXVIII) fue un año bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Rufo"" o, menos comúnmente, como el 841 Ab urbe condita, siendo su denominación como 88 posterior, de la Edad Media.","El año 88 (LXXXVIII) fue un año bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. En el Imperio romano, era conocido como el Año del consulado de Augusto y Rufo (o menos frecuentemente, año 841 Ab urbe condita). La denominación 88 para este año ha sido usado desde principios del período medieval, cuando el Anno Domini se convirtió en el método prevalente en Europa para nombrar a los años.","el a<unk>o 88 ( LXXXVIII) fue un a<unk>o bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. en el Imperio romano el a<unk>o fue nombrado como ""el del consulad","El año 88 ( LXXXVIII) fue un año bisiesto comen (LXXXVIII) del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto y Rufo"" o, menos comúnmente, como el 841 Ab urbe condita, siendo su denominación como 88 posterior, de la Edad Media.","El año 88 (LXXXVIII) fue un año bisiesto comenzado en martes del calendario juliano, en vigor en aquella fecha. En el Imperio romano el año fue nombrado como ""el del consulado de Augusto and Rufo""","El año 88 ( lxxxviii) fue un año bisiesto comenzado en martes del calendario juliano. El año fue nombrado como ""el del consulado de augusto y rufo"" or ""el 841 ab urbe condita"" El year was also known as ""el 88 posterior""","{{short_abstract}}"
